"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_19","exp_avant_19","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_19","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_19","NB_CLUB_AVANT_19","TOP_50_AVANT_19","TOP_50_150_AVANT_19","top_restant_AVANT_19","France U16","France U17","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","Y"
4331,"Attaquant",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
4332,"Attaquant",8,"France","aucun","aucun",0,1,17.68,17.68,NA,17.68,17.68,17.68,NA,17.68,17.68,17.68,0.00054,9.86,2,"0","1","0",1,1,1,7,353,4,NA,2,105,1,0
4336,"Defenseur",12,"Comores","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,0,NA,NA,11.31,NA,11.31,11.31,11.31,NA,NA,NA,6e-05,10.09,5,"1","0","0",1,0,1,2,74,1,NA,NA,NA,NA,0
4344,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,14.81,13.38,12.84,13.38,13.38,13.38,12.84,13.38,13.38,14.81,0.00026,11.74,1,"0","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4351,"Milieu",12,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26.55,3,"0","0","1",1,0,NA,4,256,3,NA,NA,NA,NA,0
4353,"Attaquant",8,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.4,2,"0","1","1",1,1,6,13,909,9,2,8,694,8,1
4363,"Defenseur",10,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00018,23.81,3,"0","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4377,"Milieu",1,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM AIX EN PROVENCE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37.9,2,"0","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4382,"Defenseur",3,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM AIX EN PROVENCE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,1,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4383,"Milieu",7,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00044,17.17,1,"0","1","0",1,0,NA,8,413,5,NA,NA,NA,NA,0
4384,"Milieu",1,"France","CFM - CENTRE DE FORMATION A.C. AJACCIEN","PEM - PEM AJACCIO",0,0,14.06,12.88,12.32,12.88,12.88,12.88,11.4,12.51,12.51,13.99,0.00035,10.86,2,"1","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4392,"Defenseur",5,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4397,"Gardien de But",12,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4398,"Attaquant",3,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,11.33,11.33,11.33,11.33,NA,NA,NA,11.33,11.33,11.33,0.00038,7.81,1,"0","0","0",0,1,NA,NA,NA,NA,1,8,337,4,0
4425,"Defenseur",10,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4444,"Attaquant",6,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,12.49,13.51,13.66,13.51,13.9,13.9,14.91,14.72,14.72,14.63,0.00048,10.51,2,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4455,"Defenseur",3,"France","CFM - ACADEMY AS MONACO FC","aucun",0,1,NA,13.54,13.54,13.54,NA,NA,13.54,13.54,13.54,NA,0.00011,15.06,3,"1","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
4467,"Gardien de But",11,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","PEM - PEM NANCY",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.59,2,"0","0","0",1,0,NA,2,180,2,NA,NA,NA,NA,0
4476,"Milieu",3,"France","CFM - ACADEMY AS MONACO FC","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
4482,"Milieu",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
4492,"Attaquant",2,"Cote d'ivoire","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0102,16.33,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4498,"Attaquant",7,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,17.37,17.37,17.37,17.37,17.37,17.37,17.37,17.37,NA,5e-04,8.52,2,"0","1","0",0,1,NA,NA,NA,NA,NA,2,68,1,0
4509,"Defenseur",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85.95,1,"0","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4513,"Milieu",6,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00147,36.27,1,"0","0","1",1,0,NA,2,77,1,NA,NA,NA,NA,0
4516,"Milieu",4,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,13.89,13.89,13.89,13.89,13.89,13.89,NA,NA,NA,NA,3e-05,12.51,1,"0","0","1",0,1,NA,NA,NA,NA,NA,1,32,1,0
4517,"Attaquant",2,"République Centrafricaine","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,10.44,10.44,10.44,NA,NA,10.44,10.44,10.44,NA,0.00087,12.13,1,"1","0","0",1,1,NA,2,87,1,NA,1,39,NA,0
4526,"Milieu",11,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00028,16.15,3,"1","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4532,"Gardien de But",2,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29.23,3,"1","0","0",1,0,NA,1,90,1,NA,NA,NA,NA,0
4546,"Attaquant",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
4556,"Defenseur",4,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00015,20.4,2,"1","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4563,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM LIEVIN",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00012,19.01,1,"0","0","1",1,0,NA,2,104,1,NA,NA,NA,NA,0
4571,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,74.35,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4586,"Attaquant",1,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,17.53,NA,17.53,17.53,17.53,NA,17.53,17.53,17.53,0.00072,8.72,3,"0","1","0",1,1,NA,2,120,1,NA,1,81,1,1
4589,"Defenseur",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4620,"Milieu",1,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00041,21.15,2,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
4643,"Milieu",9,"Gabon","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4648,"Defenseur",3,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,13.94,11.46,9.84,11.46,12.45,12.45,9.83,11.92,11.92,14.7,8e-05,26.12,2,"1","0","0",1,0,NA,1,90,1,NA,NA,NA,NA,0
4653,"Attaquant",3,"Sénégal","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00098,23.92,1,"0","0","1",0,1,NA,NA,NA,NA,NA,1,49,NA,0
4657,"Milieu",4,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,1,16.2,17.26,18.17,17.26,17.13,17.13,18.17,17.26,17.26,16.2,0.00015,9.51,5,"1","0","0",1,0,2,3,149,2,NA,NA,NA,NA,1
4665,"Attaquant",2,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00111,30.77,1,"0","0","0",1,1,NA,1,26,NA,NA,2,87,NA,0
4674,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,12.71,12.71,12.71,12.17,12.17,12.71,12.71,12.71,NA,0,9.94,1,"0","1","0",1,1,NA,6,540,6,NA,2,180,2,0
4686,"Defenseur",2,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,1,73,1,NA,2,71,1,1
4689,"Defenseur",8,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,13.89,13.49,9.18,13.49,14.93,14.93,NA,14.93,14.93,14.93,0.00011,9.75,2,"1","0","0",1,0,NA,1,65,1,NA,NA,NA,NA,0
4695,"Milieu",2,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,0,NA,15.27,15.2,15.27,16.27,16.27,15.2,15.27,15.27,15.53,0.00027,11.21,2,"0","0","0",1,0,NA,7,321,4,NA,NA,NA,NA,0
4703,"Defenseur",7,"Mali","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,13.7,13.7,13.7,13.7,13.7,13.7,NA,NA,NA,NA,0,23.74,1,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
4706,"Milieu",5,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,1,NA,15.63,15.6,15.63,14.93,14.93,15.6,15.6,15.6,15.79,9e-05,8.23,4,"1","1","0",0,1,NA,NA,NA,NA,NA,2,55,1,1
4711,"Defenseur",11,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4715,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",2,0,NA,17.06,17.06,17.06,NA,NA,17.06,17.06,17.06,NA,0,13.19,1,"0","0","1",1,1,NA,8,671,8,NA,11,941,11,0
4757,"Defenseur",11,"France","CFM - CENTRE DE FORMATION CLERMONT FOOT 63","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e-05,14.05,3,"0","0","1",0,1,NA,NA,NA,NA,NA,3,181,2,0
4762,"Defenseur",2,"France","aucun","aucun",0,0,18.24,15.44,15.44,15.44,16.44,16.44,13.43,13.43,13.43,NA,5e-05,16.32,2,"0","0","1",1,1,NA,3,163,3,NA,1,39,1,0
4763,"Attaquant",4,"France","CFM - CENTRE DE FORMATION A.C. AJACCIEN","PEM - PEM AJACCIO",0,1,18.17,15.18,13.75,15.18,16.3,16.3,13.75,15.76,15.76,18.05,4e-04,7.38,4,"1","1","1",1,1,3,12,755,8,1,6,365,4,0
4771,"Milieu",7,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
4779,"Attaquant",3,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00088,18.12,1,"0","0","1",0,1,NA,NA,NA,NA,NA,12,743,7,1
4790,"Defenseur",8,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,13.33,14.91,15.43,14.91,15.15,15.15,13.99,14.34,14.34,14.52,3e-05,10.59,1,"0","0","0",1,0,NA,1,25,NA,NA,NA,NA,NA,0
4793,"Milieu",2,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-05,14.79,2,"1","0","0",1,0,NA,2,85,1,NA,NA,NA,NA,0
4817,"Attaquant",4,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM REIMS",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013,35.5,1,"0","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
4837,"Defenseur",2,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00013,25.48,1,"0","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
4853,"Defenseur",11,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-05,10.64,3,"0","0","1",1,0,NA,3,191,2,NA,NA,NA,NA,0
4855,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,1,"0","0","0",0,1,NA,NA,NA,NA,NA,2,72,1,0
4857,"Milieu",2,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00017,17.62,3,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
4864,"Attaquant",1,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00026,21.45,3,"0","1","1",1,0,2,8,258,4,NA,NA,NA,NA,1
4869,"Milieu",1,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM CASTELMAUROU",0,0,11.89,14.51,14.72,14.51,15.45,15.45,16,15.47,15.47,13.58,0.00031,10.74,1,"0","1","0",1,0,1,2,55,1,NA,NA,NA,NA,0
4878,"Attaquant",6,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,NA,13.05,13.05,13.05,13.05,13.05,13.05,13.05,13.05,0.00039,11.91,3,"0","1","0",0,1,NA,NA,NA,NA,NA,9,401,5,1
4308246,"Milieu",2,"France","aucun","PEM - PEM LIEVIN",0,0,9.86,10.18,9.86,10.18,9.86,9.86,NA,NA,NA,10.81,8e-05,13.72,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
7679045,"Milieu",1,"Belgique","aucun","aucun",0,1,NA,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,NA,0.00012,9.01,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
6045001,"Défenseur",1,"Géorgie","aucun","aucun",0,0,NA,NA,17.36,NA,16.3,16.3,17.36,NA,NA,NA,0.00023,9.76,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
32530,"Gardien de But",2,"Congo","aucun","PEM - PEM CLAIREFONTAINE",0,0,13.38,15.72,15.73,15.72,16.68,16.68,16.92,15.59,16.92,15.68,0,7.43,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
6825802,"Milieu",4,"France","aucun","aucun",0,0,10.33,10.33,10.33,10.33,10.33,10.33,NA,NA,NA,NA,9e-05,12.72,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
5095763,"Défenseur",11,"France","aucun","aucun",0,0,NA,NA,NA,NA,13.84,13.84,13.84,NA,NA,NA,4e-05,11.4,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
179375,"Gardien de But",1,"France","aucun","PEM - PEM CASTELMAUROU",0,0,20,14.53,14.53,14.53,16.88,16.88,14.53,14.53,14.53,NA,0,8.39,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
1298768,"Gardien de But",10,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,14.33,NA,NA,NA,14.33,14.33,NA,14.33,NA,NA,0,18.54,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
158920,"Gardien de But",9,"France","aucun","PEM - PEM AJACCIO",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
9259241,"Milieu",1,"Française","aucun","aucun",0,0,10.51,13.21,13.21,13.21,13.21,13.21,14.56,14.56,14.56,NA,0.00013,15.51,6,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
11158877,"Milieu",10,"France","aucun","aucun",0,0,NA,7.18,NA,7.18,7.18,7.18,NA,7.18,7.18,7.18,0.00012,12.99,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
10821176,"Défenseur",10,"France","aucun","aucun",0,0,13.22,13.22,NA,13.22,13.22,13.22,NA,13.22,13.22,13.22,0,15.22,6,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
4114695,"Milieu",4,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,15.23,14.42,15.43,14.42,15.37,15.37,15.43,14.42,14.42,15.23,9e-05,10.65,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
341438,"Défenseur",1,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM NANCY",0,0,17.17,12.84,10.99,12.84,12.84,12.84,10.99,12.84,12.84,17.17,2e-05,15.39,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
342083,"Défenseur",2,"France","aucun","aucun",0,0,10.63,10.63,10.63,10.63,NA,NA,NA,NA,NA,10.63,0.00021,9.72,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
6962175,"Attaquant",3,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,13.56,11.74,10.83,11.74,10.83,10.83,10.83,11.74,11.74,13.56,2e-05,12.64,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
10167358,"Défenseur",11,"France","aucun","aucun",0,0,NA,NA,NA,NA,17.5,17.5,NA,NA,NA,NA,1e-04,9.37,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
6321421,"Milieu",4,"Française","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,17.73,17.73,17.73,17.73,NA,NA,0,15.34,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
344329,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",1,0,17.81,13.71,10.4,13.71,13.71,13.71,10.4,10.4,10.4,16.2,0,12.11,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
2914435,"Milieu",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,15.63,14.32,14.92,14.32,14.57,14.57,14.92,14.32,14.32,13.84,3e-05,9.17,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
8631029,"Attaquant",6,"France","aucun","aucun",0,0,12.45,11.73,9.27,11.73,11.73,11.73,10.64,11.73,11.73,12.45,2e-05,12.19,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
354917,"Défenseur",7,"Française","aucun","aucun",1,0,14,14,14,14,NA,NA,NA,NA,NA,NA,0.00014,15.74,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
312667,"Attaquant",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",1,0,NA,11.44,11.44,11.44,11.48,11.48,11.44,11.44,11.44,NA,9e-05,10.35,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
86342,"Milieu",8,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,18.02,18.02,18.02,13.87,13.87,18.02,18.02,18.02,NA,0.00037,14.55,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
2366,"Milieu",1,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,20,14.07,NA,14.07,20,20,NA,NA,NA,14.07,6e-05,10.66,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
11054910,"Défenseur",1,"France","aucun","aucun",0,0,14.54,16.17,17.02,16.17,17.32,17.32,17.73,16.99,16.99,NA,9e-05,12.65,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
9374505,"Défenseur",1,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM NANCY",0,0,NA,12.51,11.43,12.51,12.26,12.26,11.43,12.51,12.51,16.3,0,16.03,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
7827591,"Attaquant",6,"France","aucun","aucun",0,0,NA,10.4,NA,10.4,10.4,10.4,NA,10.41,10.4,10.4,0.00037,9.5,9,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
4723306,"Attaquant",12,"France","aucun","aucun",0,0,10.25,10.25,10.25,10.25,10.25,10.25,NA,NA,NA,NA,1e-04,16.99,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
323045,"Milieu",10,"France","aucun","aucun",0,0,10,10,10,10,12.5,12.5,NA,NA,NA,NA,2e-05,15.4,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
328626,"Milieu",10,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",1,0,12.83,12.83,NA,12.83,12.83,12.83,NA,12.83,12.83,12.83,0.00031,10.03,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
10793772,"Gardien de But",11,"France","aucun","aucun",0,0,NA,NA,4.84,NA,4.84,4.84,NA,NA,NA,NA,0,16.11,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
825723,"Défenseur",1,"France","aucun","aucun",0,0,5.43,9.06,9.06,9.06,5.43,5.43,12.7,12.7,12.7,NA,5e-05,16.05,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
1184799,"Gardien de But",2,"Maroc","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,17.58,16.02,14.53,16.02,15.42,15.42,14.08,16.02,16.19,19.01,0,16.2,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
322046,"Attaquant",7,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,6.15,6.15,6.15,6.15,6.15,6.15,NA,NA,NA,NA,0.00039,19.57,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
3516854,"Gardien de But",12,"France","aucun","aucun",0,0,9.67,9.67,NA,9.67,9.67,9.67,NA,9.67,9.67,9.67,0,10.68,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
98767,"Défenseur",6,"Française","aucun","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,13.1,13.1,NA,13.1,13.1,13.1,NA,NA,NA,13.1,0,16.72,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
1003743,"Défenseur",8,"France","aucun","aucun",0,0,11.92,11.92,NA,11.92,11.92,11.92,18.4,11.92,11.92,11.92,0,10.81,6,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
8900207,"Milieu",1,"Française","aucun","aucun",0,0,15.86,15.17,14.65,15.17,13.9,13.9,14.65,15.17,15.17,15.86,0.00023,9.12,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
8792733,"Attaquant",1,"France","aucun","PEM - PEM CASTELMAUROU",0,0,18.32,16.6,16.44,16.6,17.07,17.07,16.44,16.6,16.6,18.57,0.00048,9.15,6,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
5027730,"Milieu",1,"Française","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM AIX EN PROVENCE",0,0,14.72,15.81,17.17,15.81,15.81,15.81,17.17,16.21,16.21,14.72,4e-05,9.65,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
315028,"Milieu",2,"Française","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,14.02,14.02,14.02,14.02,14.02,14.02,NA,NA,NA,NA,0.00035,11.56,1,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0
